timestamp,PupilLeft,PupilRight,ValidityL,ValidityR,Gpx,Gpy,Fixation,Event,AOI
03-04-2019 05:35:48:958,6.0,5.5,3.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:59,6.0,5.5,3.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:163,6.0,5.5,3.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:266,6.0,5.5,3.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:367,6.0,5.5,3.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:471,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:575,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:676,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:782,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:883,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:49:988,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:90,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:193,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:296,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:401,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:502,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:603,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:707,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:808,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:50:909,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:51:11,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:51:116,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:51:218,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:51:321,6.0,5.5,2.0,3.0,0.0,0.0,15.0,3.0,3.0 
03-04-2019 05:35:51:423,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:51:524,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:51:626,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:51:728,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:51:833,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:51:937,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:41,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:141,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:245,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:350,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:453,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:554,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:654,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:758,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:862,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:52:970,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:73,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:179,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:284,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:388,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:490,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:590,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:691,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:794,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:53:899,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:0,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:103,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:205,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:312,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:415,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:518,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:619,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:721,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:823,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:54:924,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:31,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:135,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:236,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:342,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:446,6.0,5.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:550,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:651,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:754,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:857,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:55:961,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:64,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:168,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:269,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:373,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:478,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:582,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:684,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:787,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:890,6.0,6.5,2.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:56:996,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:100,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:201,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:306,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:407,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:511,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:614,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:717,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:823,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:57:926,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:31,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:133,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:235,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:337,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:442,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:547,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:650,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:761,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:866,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:58:968,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:69,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:175,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:279,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:384,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:485,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:590,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:693,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:795,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:895,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:35:59:998,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:106,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:207,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:312,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:415,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:518,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:620,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:724,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:826,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:00:928,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:29,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:134,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:236,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:340,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:441,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:543,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:645,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:749,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:851,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:01:956,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:57,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:159,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:260,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:363,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:468,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:571,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:679,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:787,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:888,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:02:992,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:95,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:200,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:314,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:423,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:525,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:629,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:733,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:836,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:03:936,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:36,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:137,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:241,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:342,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:445,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:550,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:653,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:753,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:856,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:04:960,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:63,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:168,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:271,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:374,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:480,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:585,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:688,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:791,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:896,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:05:997,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:101,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:205,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:306,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:412,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:516,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:619,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:720,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:822,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:06:924,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:26,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:133,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:234,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:336,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:439,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:539,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:641,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:742,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:845,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:07:948,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:49,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:151,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:256,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:361,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:464,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:565,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:668,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:769,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:870,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:08:972,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:73,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:173,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:277,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:378,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:479,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:585,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:686,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:789,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:889,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:09:993,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:94,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:195,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:296,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:397,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:499,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:600,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:701,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:803,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:10:903,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:4,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:107,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:210,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:313,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:416,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:518,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:619,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:725,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:826,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:11:928,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:33,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:138,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:242,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:343,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:449,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:553,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:656,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:760,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:863,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:12:968,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:72,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:192,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:295,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:396,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:496,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:599,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:702,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:805,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:13:905,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:6,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:106,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:207,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:308,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:409,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:511,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:613,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:717,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:823,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:14:924,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:26,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:129,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:233,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:335,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:435,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:538,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:639,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:743,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:847,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:15:950,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:16:53,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:16:157,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:16:260,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:16:362,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
03-04-2019 05:36:16:462,6.0,6.5,1.0,3.0,0.0,0.0,40.0,3.0,3.0 
