timestamp,P2,A2,D2
03-04-2019 03:14:28:636,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:645,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:656,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:668,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:677,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:687,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:698,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:707,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:718,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:727,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:737,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:747,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:757,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:767,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:778,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:788,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:799,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:809,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:819,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:829,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:840,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:851,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:861,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:872,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:881,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:891,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:901,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:910,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:920,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:930,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:939,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:949,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:959,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:968,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:980,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:989,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:28:999,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:9,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:18,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:28,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:38,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:50,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:59,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:70,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:80,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:93,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:104,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:115,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:125,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:139,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:149,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:160,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:180,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:196,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:221,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:233,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:243,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:252,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:263,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:274,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:283,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:294,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:305,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:316,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:325,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:335,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:346,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:356,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:366,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:376,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:389,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:399,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:409,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:419,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:431,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:440,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:451,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:463,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:473,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:484,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:494,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:506,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:516,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:527,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:540,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:549,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:559,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:569,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:579,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:589,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:598,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:609,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:620,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:630,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:639,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:651,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:660,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:669,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:679,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:689,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:699,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:709,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:719,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:729,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:739,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:750,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:762,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:771,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:784,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:794,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:804,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:816,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:826,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:836,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:850,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:863,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:878,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:888,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:897,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:906,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:917,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:928,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:938,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:949,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:964,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:974,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:983,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:29:992,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:12,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:24,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:37,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:52,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:62,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:72,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:83,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:92,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:103,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:112,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:122,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:132,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:142,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:154,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:163,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:174,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:183,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:194,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:204,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:215,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:226,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:235,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:245,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:256,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:265,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:278,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:287,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:298,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:458,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:479,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:489,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:500,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:511,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:521,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:531,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:541,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:551,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:561,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:575,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:585,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:594,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:604,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:615,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:624,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:635,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:645,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:654,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:664,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:674,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:685,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:695,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:705,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:715,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:725,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:735,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:745,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:755,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:764,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:774,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:784,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:794,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:805,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:816,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:826,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:836,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:846,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:856,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:866,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:876,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:885,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:895,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:906,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:917,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:927,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:945,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:954,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:965,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:976,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:985,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:30:995,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:5,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:15,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:25,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:34,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:45,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:55,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:65,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:75,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:87,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:101,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:117,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:128,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:140,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:152,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:163,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:173,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:182,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:192,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:202,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:211,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:222,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:235,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:245,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:255,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:265,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:275,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:285,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:295,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:304,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:314,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:324,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:334,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:343,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:352,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:362,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:372,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:381,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:392,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:402,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:412,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:421,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:432,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:444,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:453,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:465,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:476,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:485,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:495,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:505,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:516,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:526,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:536,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:546,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:556,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:565,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:576,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:585,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:595,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:606,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:617,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:628,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:638,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:649,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:661,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:672,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:683,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:692,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:703,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:715,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:724,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:734,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:743,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:755,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:765,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:775,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:784,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:795,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:804,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:815,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:833,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:842,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:854,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:868,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:881,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:895,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:906,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:918,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:928,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:938,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:947,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:958,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:968,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:977,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:986,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:31:999,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:8,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:18,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:27,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:37,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:48,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:58,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:68,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:77,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:88,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:97,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:107,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:120,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:130,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:139,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:149,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:158,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:170,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:179,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:190,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:201,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:213,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:227,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:237,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:249,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:259,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:270,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:281,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:291,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:301,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:312,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:324,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:334,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:344,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:355,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:376,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:388,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:398,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:409,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:422,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:432,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:444,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:454,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:465,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:479,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:490,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:500,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:509,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:521,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:531,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:549,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:558,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:578,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:588,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:598,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:610,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:620,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:629,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:641,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:671,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:684,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:697,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:707,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:718,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:727,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:737,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:748,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:758,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:769,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:778,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:788,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:797,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:807,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:821,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:831,2.6599999999999997,1.22,3.0000000000000004
03-04-2019 03:14:32:841,2.6599999999999997,1.22,3.0000000000000004
